filename,width,height,class,xmin,ymin,xmax,ymax
12_6_28.xml,800,800,ship,184,11,221,34
12_6_28.xml,800,800,ship,324,43,353,68
12_6_28.xml,800,800,ship,438,61,473,86
12_6_28.xml,800,800,ship,536,41,549,54
12_6_28.xml,800,800,ship,538,66,548,81
12_6_28.xml,800,800,ship,552,100,566,109
12_6_28.xml,800,800,ship,577,51,591,63
12_6_28.xml,800,800,ship,588,77,599,86
12_6_28.xml,800,800,ship,688,122,701,138
12_6_28.xml,800,800,ship,715,127,727,140
12_6_28.xml,800,800,ship,737,118,750,135
12_6_28.xml,800,800,ship,753,130,772,150
12_20_14.xml,800,800,ship,522,498,555,528
12_6_13.xml,800,800,ship,495,701,525,746
12_6_20.xml,800,800,ship,518,544,542,581
12_6_20.xml,800,800,ship,521,285,550,308
12_19_14.xml,800,800,ship,625,304,653,356
12_19_14.xml,800,800,ship,680,510,701,557
12_1_29.xml,800,800,ship,698,530,707,540
12_1_29.xml,800,800,ship,285,699,310,719
12_1_29.xml,800,800,ship,237,741,260,762
12_1_29.xml,800,800,ship,221,728,229,735
12_1_29.xml,800,800,ship,710,539,718,546
12_1_29.xml,800,800,ship,487,573,492,582
12_19_15.xml,800,800,ship,258,45,283,87
12_1_28.xml,800,800,ship,610,40,632,63
12_1_28.xml,800,800,ship,707,60,727,80
12_20_18.xml,800,800,ship,457,387,479,427
12_5_21.xml,800,800,ship,465,564,489,587
12_6_7.xml,800,800,ship,86,585,106,601
12_6_7.xml,800,800,ship,402,303,430,323
12_6_14.xml,800,800,ship,15,637,55,690
12_7_12.xml,800,800,ship,212,638,258,664
12_20_16.xml,800,800,ship,238,250,291,286
12_1_22.xml,800,800,ship,648,502,656,515
12_2_29.xml,800,800,ship,364,381,372,393
12_2_29.xml,800,800,ship,358,484,365,495
12_2_29.xml,800,800,ship,375,503,384,510
12_2_29.xml,800,800,ship,389,527,400,541
12_2_29.xml,800,800,ship,396,543,406,553
12_2_29.xml,800,800,ship,405,559,420,575
12_2_29.xml,800,800,ship,441,603,449,612
12_2_29.xml,800,800,ship,443,619,455,631
12_2_29.xml,800,800,ship,444,635,454,649
12_2_29.xml,800,800,ship,598,698,611,710
12_2_29.xml,800,800,ship,606,380,616,406
12_2_29.xml,800,800,ship,413,476,426,493
12_2_29.xml,800,800,ship,411,495,422,507
12_2_29.xml,800,800,ship,420,519,430,530
12_2_29.xml,800,800,ship,430,505,437,515
12_2_29.xml,800,800,ship,499,466,509,488
12_2_29.xml,800,800,ship,440,504,447,517
12_2_29.xml,800,800,ship,427,548,435,557
12_2_29.xml,800,800,ship,431,537,442,546
12_2_29.xml,800,800,ship,437,553,445,560
12_2_29.xml,800,800,ship,457,504,468,525
12_2_29.xml,800,800,ship,448,545,457,557
12_2_29.xml,800,800,ship,465,542,477,560
12_2_29.xml,800,800,ship,477,502,487,520
12_2_29.xml,800,800,ship,476,524,489,542
12_2_29.xml,800,800,ship,486,551,499,571
12_2_29.xml,800,800,ship,540,476,552,498
12_2_29.xml,800,800,ship,446,679,458,699
12_2_29.xml,800,800,ship,447,708,461,729
12_2_29.xml,800,800,ship,450,777,458,797
12_4_22.xml,800,800,ship,260,425,291,448
13_13_11.xml,800,800,ship,666,121,677,134
13_11_9.xml,800,800,ship,24,754,34,765
13_11_17.xml,800,800,ship,370,631,398,658
12_7_16.xml,800,800,ship,353,162,361,173
12_7_16.xml,800,800,ship,374,163,396,177
12_8_19.xml,800,800,ship,600,492,617,526
12_8_19.xml,800,800,ship,746,362,771,401
12_8_19.xml,800,800,ship,755,101,779,146
12_8_23.xml,800,800,ship,5,100,45,145
12_8_23.xml,800,800,ship,508,17,534,48
12_8_23.xml,800,800,ship,417,486,437,519
12_8_23.xml,800,800,ship,522,552,566,590
12_8_23.xml,800,800,ship,660,634,694,672
12_8_23.xml,800,800,ship,704,544,734,566
12_8_23.xml,800,800,ship,745,401,771,438
13_10_8.xml,800,800,ship,41,169,51,182
13_10_8.xml,800,800,ship,232,317,243,331
13_13_15.xml,800,800,ship,231,511,253,527
13_10_20.xml,800,800,ship,261,59,278,81
13_10_20.xml,800,800,ship,743,737,765,760
13_12_13.xml,800,800,ship,118,101,137,122
12_9_24.xml,800,800,ship,200,679,222,707
12_9_24.xml,800,800,ship,498,691,521,721
12_9_24.xml,800,800,ship,586,664,602,689
12_9_24.xml,800,800,ship,706,675,717,691
12_9_24.xml,800,800,ship,505,310,522,343
12_9_24.xml,800,800,ship,549,349,559,365
12_9_24.xml,800,800,ship,509,486,527,506
12_9_24.xml,800,800,ship,578,509,593,522
12_9_24.xml,800,800,ship,744,361,766,377
12_9_24.xml,800,800,ship,685,495,703,510
12_9_24.xml,800,800,ship,24,463,47,498
12_9_24.xml,800,800,ship,47,314,70,344
12_9_24.xml,800,800,ship,79,201,97,222
12_9_24.xml,800,800,ship,174,326,193,348
12_9_24.xml,800,800,ship,709,9,726,35
12_7_26.xml,800,800,ship,176,256,190,271
12_7_26.xml,800,800,ship,723,615,739,630
12_7_26.xml,800,800,ship,753,186,770,203
12_7_26.xml,800,800,ship,781,177,800,195
12_7_26.xml,800,800,ship,791,210,800,225
13_13_12.xml,800,800,ship,714,773,729,789
13_10_12.xml,800,800,ship,79,211,126,250
12_7_29.xml,800,800,ship,210,230,232,237
12_7_29.xml,800,800,ship,208,235,228,245
12_7_29.xml,800,800,ship,557,250,563,255
12_7_29.xml,800,800,ship,568,258,581,268
12_7_29.xml,800,800,ship,643,317,656,324
12_7_29.xml,800,800,ship,680,306,691,314
12_7_29.xml,800,800,ship,727,287,740,296
12_7_29.xml,800,800,ship,751,273,766,286
12_7_23.xml,800,800,ship,51,729,74,750
12_7_23.xml,800,800,ship,313,325,344,348
12_7_23.xml,800,800,ship,708,166,741,192
12_7_23.xml,800,800,ship,714,353,733,372
12_7_23.xml,800,800,ship,705,567,734,604
12_7_23.xml,800,800,ship,753,661,785,727
13_11_28.xml,800,800,ship,233,646,282,668
12_8_20.xml,800,800,ship,163,74,179,109
12_9_30.xml,800,800,ship,583,9,603,27
12_9_30.xml,800,800,ship,555,30,570,53
12_9_30.xml,800,800,ship,572,45,586,72
12_9_30.xml,800,800,ship,594,50,608,74
12_9_30.xml,800,800,ship,555,81,568,109
12_9_30.xml,800,800,ship,684,18,689,23
12_9_30.xml,800,800,ship,489,337,494,343
12_9_30.xml,800,800,ship,653,309,660,314
12_9_30.xml,800,800,ship,492,311,499,318
13_12_18.xml,800,800,ship,535,112,555,134
13_12_18.xml,800,800,ship,770,193,800,230
13_12_18.xml,800,800,ship,657,73,669,91
12_8_24.xml,800,800,ship,1,636,24,669
12_8_24.xml,800,800,ship,1,773,20,800
12_8_24.xml,800,800,ship,59,528,87,555
12_8_24.xml,800,800,ship,39,368,71,393
12_8_24.xml,800,800,ship,125,419,151,442
12_8_24.xml,800,800,ship,142,317,164,335
12_8_24.xml,800,800,ship,113,625,140,654
12_8_24.xml,800,800,ship,212,516,234,549
12_8_24.xml,800,800,ship,310,688,336,708
12_8_24.xml,800,800,ship,251,349,284,376
12_8_24.xml,800,800,ship,138,8,165,29
12_8_24.xml,800,800,ship,206,101,241,145
12_8_24.xml,800,800,ship,281,223,316,266
12_8_24.xml,800,800,ship,310,122,342,150
12_8_24.xml,800,800,ship,384,72,416,95
12_8_24.xml,800,800,ship,610,666,634,694
12_8_24.xml,800,800,ship,695,604,719,627
12_8_24.xml,800,800,ship,603,434,629,464
12_8_24.xml,800,800,ship,708,496,729,519
12_8_24.xml,800,800,ship,701,324,735,357
12_8_24.xml,800,800,ship,734,677,746,692
13_13_19.xml,800,800,ship,45,406,72,438
13_13_19.xml,800,800,ship,369,700,385,716
12_9_26.xml,800,800,ship,121,129,163,158
12_9_26.xml,800,800,ship,154,10,169,28
12_9_26.xml,800,800,ship,270,154,309,199
12_7_30.xml,800,800,ship,589,10,604,26
12_7_30.xml,800,800,ship,599,34,612,57
12_7_30.xml,800,800,ship,635,20,649,34
12_7_30.xml,800,800,ship,192,117,206,129
12_7_30.xml,800,800,ship,91,311,102,327
12_7_30.xml,800,800,ship,98,382,107,391
12_7_30.xml,800,800,ship,696,652,710,661
12_7_30.xml,800,800,ship,653,662,664,673
12_7_30.xml,800,800,ship,574,767,581,772
12_7_30.xml,800,800,ship,512,696,520,702
12_7_30.xml,800,800,ship,425,751,430,757
12_7_30.xml,800,800,ship,369,683,375,689
13_12_19.xml,800,800,ship,104,356,127,372
13_10_23.xml,800,800,ship,184,400,202,418
13_11_4.xml,800,800,ship,762,614,772,623
12_7_25.xml,800,800,ship,548,243,566,252
12_7_25.xml,800,800,ship,490,429,509,442
12_7_25.xml,800,800,ship,503,541,520,551
12_7_25.xml,800,800,ship,676,418,695,431
12_7_25.xml,800,800,ship,732,472,744,483
12_7_25.xml,800,800,ship,429,587,446,599
12_7_25.xml,800,800,ship,509,587,528,603
12_7_25.xml,800,800,ship,609,685,625,697
12_7_25.xml,800,800,ship,663,611,676,620
12_7_25.xml,800,800,ship,777,627,791,648
12_7_25.xml,800,800,ship,241,742,252,757
12_7_25.xml,800,800,ship,393,747,426,765
12_7_25.xml,800,800,ship,291,790,310,800
12_7_25.xml,800,800,ship,36,730,48,747
12_7_25.xml,800,800,ship,166,786,183,796
12_8_26.xml,800,800,ship,17,774,40,800
12_8_26.xml,800,800,ship,208,473,218,486
12_8_26.xml,800,800,ship,164,166,185,192
13_11_26.xml,800,800,ship,769,124,780,140
13_11_26.xml,800,800,ship,786,128,800,141
12_7_21.xml,800,800,ship,19,81,41,108
12_7_21.xml,800,800,ship,348,745,370,771
13_12_10.xml,800,800,ship,358,281,372,294
13_12_10.xml,800,800,ship,423,718,435,730
12_7_27.xml,800,800,ship,1,209,12,230
12_7_27.xml,800,800,ship,14,2,49,29
12_7_27.xml,800,800,ship,506,212,514,220
12_7_27.xml,800,800,ship,395,295,404,302
13_10_9.xml,800,800,ship,289,533,295,538
13_10_9.xml,800,800,ship,278,621,284,628
13_11_19.xml,800,800,ship,348,63,391,89
12_8_13.xml,800,800,ship,111,510,122,528
13_11_16.xml,800,800,ship,71,310,101,336
13_11_16.xml,800,800,ship,395,642,426,669
12_9_27.xml,800,800,ship,275,231,288,249
12_9_27.xml,800,800,ship,489,307,497,313
12_9_27.xml,800,800,ship,492,314,500,321
12_9_22.xml,800,800,ship,8,663,28,693
12_9_22.xml,800,800,ship,703,699,728,735
12_9_22.xml,800,800,ship,113,451,140,502
12_9_22.xml,800,800,ship,197,567,237,615
12_9_22.xml,800,800,ship,183,388,197,407
12_9_22.xml,800,800,ship,255,318,274,353
12_9_22.xml,800,800,ship,288,429,310,463
12_9_22.xml,800,800,ship,384,323,398,350
12_9_22.xml,800,800,ship,323,115,341,139
12_9_22.xml,800,800,ship,433,163,446,186
12_9_22.xml,800,800,ship,414,69,433,89
12_9_22.xml,800,800,ship,500,73,518,108
12_9_22.xml,800,800,ship,556,309,585,331
12_9_22.xml,800,800,ship,567,1,585,13
12_8_29.xml,800,800,ship,726,665,736,673
12_8_29.xml,800,800,ship,740,649,749,656
12_8_29.xml,800,800,ship,378,743,383,748
12_8_29.xml,800,800,ship,684,696,689,701
12_7_20.xml,800,800,ship,338,199,363,233
12_7_20.xml,800,800,ship,595,68,619,103
12_7_20.xml,800,800,ship,540,630,579,664
12_7_20.xml,800,800,ship,647,194,661,200
13_11_18.xml,800,800,ship,649,439,682,470
12_9_21.xml,800,800,ship,520,631,548,678
12_9_21.xml,800,800,ship,771,560,790,589
12_9_21.xml,800,800,ship,742,769,762,800
12_9_21.xml,800,800,ship,115,782,134,799
12_7_19.xml,800,800,ship,232,575,257,610
12_7_19.xml,800,800,ship,741,475,769,513
12_8_25.xml,800,800,ship,23,787,37,800
12_8_25.xml,800,800,ship,216,762,235,776
12_8_25.xml,800,800,ship,227,727,251,749
12_8_25.xml,800,800,ship,182,548,220,569
12_8_25.xml,800,800,ship,287,566,331,586
12_8_25.xml,800,800,ship,442,634,475,667
12_8_25.xml,800,800,ship,8,313,22,329
12_8_25.xml,800,800,ship,63,415,76,440
12_8_25.xml,800,800,ship,30,231,47,241
12_8_25.xml,800,800,ship,95,290,112,303
12_8_25.xml,800,800,ship,93,234,109,248
12_8_25.xml,800,800,ship,225,349,245,363
12_8_25.xml,800,800,ship,24,161,40,174
12_8_25.xml,800,800,ship,177,188,201,204
12_8_25.xml,800,800,ship,241,154,263,167
12_8_25.xml,800,800,ship,278,246,291,262
12_8_25.xml,800,800,ship,322,247,354,260
12_8_25.xml,800,800,ship,389,289,403,313
12_8_25.xml,800,800,ship,86,79,104,97
12_8_25.xml,800,800,ship,193,104,207,121
12_8_25.xml,800,800,ship,332,82,345,97
12_8_25.xml,800,800,ship,351,143,370,154
12_8_25.xml,800,800,ship,385,83,403,100
12_8_25.xml,800,800,ship,549,73,569,89
12_8_25.xml,800,800,ship,562,7,584,22
12_8_25.xml,800,800,ship,555,106,564,118
12_7_7.xml,800,800,ship,534,205,543,219
12_7_7.xml,800,800,ship,561,212,579,225
13_10_14.xml,800,800,ship,39,520,52,543
13_10_14.xml,800,800,ship,349,7,374,45
13_10_14.xml,800,800,ship,365,231,376,253
13_13_17.xml,800,800,ship,507,109,526,130
13_13_17.xml,800,800,ship,770,125,796,147
12_8_11.xml,800,800,ship,720,287,729,308
12_8_11.xml,800,800,ship,750,325,762,340
13_10_11.xml,800,800,ship,167,278,199,305
12_7_24.xml,800,800,ship,54,203,80,217
12_7_24.xml,800,800,ship,199,354,231,393
12_7_24.xml,800,800,ship,159,521,181,553
12_7_24.xml,800,800,ship,173,611,196,640
12_7_24.xml,800,800,ship,237,721,269,744
12_7_24.xml,800,800,ship,286,554,323,593
12_7_24.xml,800,800,ship,393,427,429,453
12_7_24.xml,800,800,ship,417,512,428,528
12_7_24.xml,800,800,ship,432,676,448,690
12_7_24.xml,800,800,ship,442,590,463,608
12_7_24.xml,800,800,ship,421,771,441,782
12_7_24.xml,800,800,ship,709,48,731,70
13_12_9.xml,800,800,ship,457,55,461,64
12_9_25.xml,800,800,ship,63,580,76,611
12_9_25.xml,800,800,ship,142,616,190,637
12_9_25.xml,800,800,ship,543,671,559,693
12_9_25.xml,800,800,ship,689,239,717,274
12_9_25.xml,800,800,ship,203,123,222,150
12_9_25.xml,800,800,ship,385,33,411,64
12_9_25.xml,800,800,ship,56,93,79,123
12_9_25.xml,800,800,ship,26,1,43,16
13_10_19.xml,800,800,ship,253,180,270,201
13_11_15.xml,800,800,ship,277,738,314,764
13_11_15.xml,800,800,ship,60,93,95,131
12_8_30.xml,800,800,ship,657,81,672,95
12_8_30.xml,800,800,ship,648,185,663,200
12_8_30.xml,800,800,ship,665,295,688,314
12_8_30.xml,800,800,ship,681,400,691,415
12_8_30.xml,800,800,ship,579,528,602,552
12_8_30.xml,800,800,ship,542,262,546,270
12_8_30.xml,800,800,ship,568,238,572,244
12_8_30.xml,800,800,ship,563,241,568,245
12_8_30.xml,800,800,ship,422,556,430,563
13_10_15.xml,800,800,ship,86,670,111,697
13_10_15.xml,800,800,ship,284,571,313,594
13_11_11.xml,800,800,ship,40,383,52,394
13_11_11.xml,800,800,ship,37,503,53,515
12_9_19.xml,800,800,ship,29,69,47,103
12_9_19.xml,800,800,ship,51,374,65,410
12_9_19.xml,800,800,ship,540,272,560,306
12_9_19.xml,800,800,ship,552,6,577,36
13_13_20.xml,800,800,ship,306,466,333,486
13_13_20.xml,800,800,ship,285,732,312,755
12_7_22.xml,800,800,ship,484,245,508,259
12_8_22.xml,800,800,ship,188,596,208,623
12_8_22.xml,800,800,ship,279,401,292,421
12_8_22.xml,800,800,ship,359,332,375,357
12_8_22.xml,800,800,ship,453,760,471,791
12_8_22.xml,800,800,ship,563,784,579,800
12_8_22.xml,800,800,ship,520,685,536,708
12_8_22.xml,800,800,ship,569,617,582,644
12_8_22.xml,800,800,ship,540,542,553,570
12_8_22.xml,800,800,ship,618,592,634,621
12_8_22.xml,800,800,ship,634,506,647,531
12_8_22.xml,800,800,ship,657,452,671,477
12_8_22.xml,800,800,ship,678,364,699,392
12_8_22.xml,800,800,ship,728,98,741,114
12_8_4.xml,800,800,ship,79,102,84,115
12_8_27.xml,800,800,ship,21,337,36,357
12_9_20.xml,800,800,ship,191,67,220,89
12_9_20.xml,800,800,ship,506,35,524,64
13_13_16.xml,800,800,ship,728,136,758,158
12_9_23.xml,800,800,ship,109,657,151,697
12_9_23.xml,800,800,ship,423,441,458,489
12_9_23.xml,800,800,ship,635,502,664,533
12_9_23.xml,800,800,ship,591,109,624,142
12_9_23.xml,800,800,ship,654,349,680,378
13_13_10.xml,800,800,ship,28,116,37,131
13_17_25.xml,800,800,ship,248,421,279,442
13_17_25.xml,800,800,ship,492,333,523,351
13_17_25.xml,800,800,ship,255,773,283,790
13_1_19.xml,800,800,ship,195,287,216,311
13_1_19.xml,800,800,ship,345,191,353,201
13_1_19.xml,800,800,ship,360,167,368,178
13_1_19.xml,800,800,ship,368,152,379,161
13_1_19.xml,800,800,ship,300,153,311,171
13_1_19.xml,800,800,ship,308,120,321,134
13_1_19.xml,800,800,ship,296,204,307,215
13_1_19.xml,800,800,ship,346,74,360,84
13_1_19.xml,800,800,ship,380,17,389,28
13_1_19.xml,800,800,ship,392,56,405,78
13_1_19.xml,800,800,ship,296,92,308,104
13_1_19.xml,800,800,ship,226,182,241,196
13_1_19.xml,800,800,ship,238,166,257,180
13_1_19.xml,800,800,ship,213,188,222,197
13_1_19.xml,800,800,ship,577,6,584,18
13_1_19.xml,800,800,ship,584,7,596,19
13_1_19.xml,800,800,ship,570,6,578,17
13_1_19.xml,800,800,ship,121,273,127,280
13_1_19.xml,800,800,ship,179,338,185,343
13_1_19.xml,800,800,ship,171,337,177,344
13_1_19.xml,800,800,ship,153,336,163,344
13_1_19.xml,800,800,ship,239,285,246,291
13_1_19.xml,800,800,ship,5,374,16,381
13_1_19.xml,800,800,ship,54,380,59,384
13_1_19.xml,800,800,ship,434,348,440,352
13_14_15.xml,800,800,ship,730,251,757,267
13_18_28.xml,800,800,ship,242,705,314,750
13_18_28.xml,800,800,ship,734,387,771,410
13_18_28.xml,800,800,ship,767,515,800,534
13_18_28.xml,800,800,ship,748,773,776,789
13_1_17.xml,800,800,ship,496,407,506,419
13_1_17.xml,800,800,ship,499,425,513,439
13_17_26.xml,800,800,ship,2,562,20,576
13_17_26.xml,800,800,ship,36,488,77,522
13_17_26.xml,800,800,ship,342,371,367,387
13_17_26.xml,800,800,ship,551,535,585,563
13_17_26.xml,800,800,ship,533,408,560,424
13_18_27.xml,800,800,ship,192,334,234,371
13_18_27.xml,800,800,ship,500,713,525,733
13_18_27.xml,800,800,ship,555,594,607,625
13_18_27.xml,800,800,ship,431,69,454,89
13_18_27.xml,800,800,ship,637,153,679,170
13_15_6.xml,800,800,ship,388,93,411,108
13_15_6.xml,800,800,ship,268,288,280,307
13_15_6.xml,800,800,ship,292,271,320,288
13_15_6.xml,800,800,ship,391,286,406,294
13_15_6.xml,800,800,ship,440,387,463,405
13_16_30.xml,800,800,ship,259,599,274,617
13_16_30.xml,800,800,ship,671,370,684,379
13_16_30.xml,800,800,ship,670,389,685,400
13_16_30.xml,800,800,ship,704,585,709,592
13_16_30.xml,800,800,ship,652,586,659,593
13_15_16.xml,800,800,ship,228,527,246,543
13_2_1.xml,800,800,ship,443,505,474,535
13_16_13.xml,800,800,ship,510,599,516,608
13_2_15.xml,800,800,ship,434,387,452,417
13_19_27.xml,800,800,ship,209,22,217,38
13_18_26.xml,800,800,ship,209,391,246,420
13_18_26.xml,800,800,ship,756,333,785,351
13_15_30.xml,800,800,ship,291,199,300,206
13_15_30.xml,800,800,ship,287,186,299,193
13_15_30.xml,800,800,ship,309,185,320,192
13_15_30.xml,800,800,ship,304,197,312,204
13_18_24.xml,800,800,ship,623,133,670,165
13_1_15.xml,800,800,ship,384,691,391,698
13_16_21.xml,800,800,ship,50,164,89,189
13_19_29.xml,800,800,ship,241,212,275,237
13_19_29.xml,800,800,ship,750,268,781,284
13_2_18.xml,800,800,ship,27,708,59,746
13_2_18.xml,800,800,ship,174,750,224,779
13_2_18.xml,800,800,ship,327,334,341,361
13_2_18.xml,800,800,ship,411,390,438,413
13_2_18.xml,800,800,ship,476,381,491,407
13_2_18.xml,800,800,ship,484,295,500,312
13_2_18.xml,800,800,ship,572,240,582,254
13_2_18.xml,800,800,ship,650,518,659,529
13_2_18.xml,800,800,ship,90,450,107,467
13_2_18.xml,800,800,ship,127,595,137,608
13_2_18.xml,800,800,ship,740,384,800,456
13_2_18.xml,800,800,ship,85,250,98,268
13_2_18.xml,800,800,ship,131,20,143,29
13_14_19.xml,800,800,ship,159,549,189,577
13_14_19.xml,800,800,ship,396,420,408,432
13_17_30.xml,800,800,ship,273,735,313,758
13_19_28.xml,800,800,ship,712,301,735,317
13_17_29.xml,800,800,ship,225,704,247,720
13_17_29.xml,800,800,ship,253,717,265,727
13_16_22.xml,800,800,ship,753,398,779,434
13_19_30.xml,800,800,ship,256,386,294,405
13_19_30.xml,800,800,ship,506,530,554,551
13_17_27.xml,800,800,ship,201,665,221,686
13_17_27.xml,800,800,ship,341,434,352,443
13_14_5.xml,800,800,ship,221,110,229,121
13_14_5.xml,800,800,ship,233,114,242,125
13_2_3.xml,800,800,ship,240,299,249,319
13_16_23.xml,800,800,ship,309,78,325,93
13_2_19.xml,800,800,ship,234,482,264,506
13_2_19.xml,800,800,ship,255,503,280,529
13_2_19.xml,800,800,ship,23,403,57,426
13_2_19.xml,800,800,ship,2,427,30,453
13_1_2.xml,800,800,ship,589,286,615,310
13_1_18.xml,800,800,ship,559,318,570,324
13_1_18.xml,800,800,ship,589,322,599,332
13_1_18.xml,800,800,ship,634,335,641,341
13_1_18.xml,800,800,ship,678,306,688,317
13_1_18.xml,800,800,ship,508,411,514,419
13_1_18.xml,800,800,ship,554,649,559,657
13_1_18.xml,800,800,ship,545,595,557,613
13_1_18.xml,800,800,ship,557,527,568,536
13_1_18.xml,800,800,ship,179,238,186,247
13_1_18.xml,800,800,ship,243,292,249,301
13_1_18.xml,800,800,ship,729,366,735,374
13_15_14.xml,800,800,ship,128,244,140,266
13_17_22.xml,800,800,ship,244,123,288,157
13_17_22.xml,800,800,ship,767,99,796,118
13_15_20.xml,800,800,ship,462,471,492,505
13_13_9.xml,800,800,ship,781,83,800,102
13_15_23.xml,800,800,ship,129,101,159,126
13_15_23.xml,800,800,ship,197,373,233,414
13_14_21.xml,800,800,ship,1,43,13,57
13_14_21.xml,800,800,ship,257,243,291,266
13_14_21.xml,800,800,ship,321,45,361,70
13_14_21.xml,800,800,ship,781,492,800,511
13_14_20.xml,800,800,ship,111,466,144,494
13_14_20.xml,800,800,ship,478,343,490,351
13_14_20.xml,800,800,ship,784,35,800,49
13_1_1.xml,800,800,ship,520,439,553,463
13_15_22.xml,800,800,ship,442,183,455,197
13_16_24.xml,800,800,ship,454,294,487,320
13_16_24.xml,800,800,ship,431,660,461,681
13_13_30.xml,800,800,ship,700,726,716,736
13_18_30.xml,800,800,ship,128,609,164,633
13_18_30.xml,800,800,ship,598,392,623,422
13_15_10.xml,800,800,ship,339,261,351,273
13_19_23.xml,800,800,ship,87,449,102,472
13_2_17.xml,800,800,ship,584,413,629,441
13_2_17.xml,800,800,ship,491,569,520,594
13_2_17.xml,800,800,ship,496,688,523,722
13_2_17.xml,800,800,ship,662,587,700,610
13_2_17.xml,800,800,ship,733,774,755,795
13_13_5.xml,800,800,ship,103,400,120,413
13_16_27.xml,800,800,ship,14,480,28,500
13_16_27.xml,800,800,ship,66,487,83,510
13_2_2.xml,800,800,ship,289,132,334,166
13_18_29.xml,800,800,ship,659,622,684,639
13_18_23.xml,800,800,ship,385,507,393,518
13_14_18.xml,800,800,ship,657,86,667,97
13_14_18.xml,800,800,ship,750,576,782,604
13_14_22.xml,800,800,ship,1,498,14,516
13_17_24.xml,800,800,ship,32,739,65,757
13_17_24.xml,800,800,ship,660,26,682,44
13_17_23.xml,800,800,ship,157,95,179,122
13_15_21.xml,800,800,ship,434,67,472,92
13_15_21.xml,800,800,ship,587,365,615,388
13_8_10.xml,800,800,ship,256,699,276,716
14_11_13.xml,800,800,ship,289,453,312,473
13_9_7.xml,800,800,ship,228,706,241,717
13_6_4.xml,800,800,ship,184,694,192,706
14_10_14.xml,800,800,ship,104,133,118,153
13_9_15.xml,800,800,ship,51,699,89,737
13_7_9.xml,800,800,ship,440,334,471,361
13_4_9.xml,800,800,ship,747,560,769,579
13_4_5.xml,800,800,ship,747,426,790,464
13_4_5.xml,800,800,ship,769,586,800,607
13_3_18.xml,800,800,ship,73,69,103,93
13_3_18.xml,800,800,ship,105,224,140,240
13_3_18.xml,800,800,ship,488,317,497,328
13_3_18.xml,800,800,ship,445,6,454,14
13_8_8.xml,800,800,ship,562,473,587,486
13_6_19.xml,800,800,ship,466,288,478,300
13_9_11.xml,800,800,ship,103,229,132,250
13_9_11.xml,800,800,ship,9,703,42,731
