,filename,width,height,class,xmin,ymin,xmax,ymax,inshore,result,det_id,bbox,iou
268,15_15_22,800,800,ship,674,705,693,731,1,0,0,"[674, 705, 693, 731]",0.0
269,15_15_22,800,800,ship,677,732,688,748,1,0,0,"[677, 732, 688, 748]",0.0
270,15_15_22,800,800,ship,673,748,687,771,1,0,0,"[673, 748, 687, 771]",0.0
271,15_15_22,800,800,ship,664,770,679,800,1,0,0,"[664, 770, 679, 800]",0.0
272,15_15_22,800,800,ship,591,389,605,405,1,0,0,"[591, 389, 605, 405]",0.0
273,15_12_4,800,800,ship,33,645,46,671,0,1,2008,"[33, 645, 46, 671]",0.5739428997039795
274,15_12_4,800,800,ship,22,98,61,120,0,1,2007,"[22, 98, 61, 120]",0.7055695652961731
275,15_12_22,800,800,ship,108,687,120,719,1,1,1991,"[108, 687, 120, 719]",0.5713744163513184
276,15_12_22,800,800,ship,260,660,294,686,1,1,1990,"[260, 660, 294, 686]",0.8700436949729919
277,14_8_20,800,800,ship,201,140,216,150,1,1,1954,"[201, 140, 216, 150]",0.6839143633842468
278,14_8_20,800,800,ship,302,196,331,209,1,0,0,"[302, 196, 331, 209]",0.0
279,14_8_20,800,800,ship,291,230,298,241,1,0,0,"[291, 230, 298, 241]",0.0
280,14_8_20,800,800,ship,308,236,317,246,1,0,0,"[308, 236, 317, 246]",0.0
281,14_8_20,800,800,ship,319,224,329,231,1,0,0,"[319, 224, 329, 231]",0.0
282,15_13_16,800,800,ship,26,30,64,54,0,1,2021,"[26, 30, 64, 54]",0.7842242121696472
283,15_14_15,800,800,ship,151,83,190,113,0,1,2047,"[151, 83, 190, 113]",0.8876240849494934
284,15_13_24,800,800,ship,142,207,180,240,0,1,2026,"[142, 207, 180, 240]",0.7431765198707581
285,15_13_24,800,800,ship,157,699,172,721,0,1,2028,"[157, 699, 172, 721]",0.6074206829071045
286,15_13_24,800,800,ship,591,745,622,765,0,1,2027,"[591, 745, 622, 765]",0.7749509811401367
287,15_14_21,800,800,ship,239,275,271,290,0,1,2052,"[239, 275, 271, 290]",0.7305685877799988
288,15_10_22,800,800,ship,640,234,649,256,1,0,0,"[640, 234, 649, 256]",0.0
289,15_13_13,800,800,ship,93,16,120,39,0,1,2016,"[93, 16, 120, 39]",0.9114916920661926
290,15_13_13,800,800,ship,647,302,698,337,0,1,2018,"[647, 302, 698, 337]",0.6500778198242188
291,15_13_13,800,800,ship,308,356,341,380,0,1,2017,"[308, 356, 341, 380]",0.5893990397453308
292,14_8_10,800,800,ship,1,246,19,273,0,1,1948,"[1, 246, 19, 273]",0.6487759947776794
293,14_8_10,800,800,ship,150,80,185,111,0,1,1945,"[150, 80, 185, 111]",0.716122567653656
294,14_8_10,800,800,ship,29,487,58,509,0,1,1947,"[29, 487, 58, 509]",0.8849555253982544
295,14_8_10,800,800,ship,142,603,164,623,0,1,1946,"[142, 603, 164, 623]",0.7849007844924927
296,15_14_12,800,800,ship,723,164,773,197,0,1,2043,"[723, 164, 773, 197]",0.7700912952423096
297,14_9_10,800,800,ship,122,1,145,13,0,1,1968,"[122, 1, 145, 13]",0.46214422583580017
298,14_9_10,800,800,ship,580,1,599,13,0,1,1967,"[580, 1, 599, 13]",0.6808679103851318
299,14_9_10,800,800,ship,221,220,243,241,0,1,1962,"[221, 220, 243, 241]",0.6530563235282898
300,14_9_10,800,800,ship,748,78,778,99,0,1,1959,"[748, 78, 778, 99]",0.7555766701698303
301,14_9_10,800,800,ship,278,493,305,508,0,1,1963,"[278, 493, 305, 508]",0.8446944355964661
302,14_9_10,800,800,ship,475,287,508,314,0,1,1960,"[475, 287, 508, 314]",0.7976297736167908
303,14_9_10,800,800,ship,456,461,473,477,0,1,1966,"[456, 461, 473, 477]",0.824137806892395
304,14_9_10,800,800,ship,710,356,738,375,0,1,1961,"[710, 356, 738, 375]",0.6982992887496948
305,14_9_10,800,800,ship,488,712,529,746,0,1,1964,"[488, 712, 529, 746]",0.9299881458282471
306,14_9_10,800,800,ship,697,588,724,610,0,1,1965,"[697, 588, 724, 610]",0.6756514310836792
307,15_15_12,800,800,ship,735,262,752,282,0,1,2070,"[735, 262, 752, 282]",0.5049469470977783
308,15_15_11,800,800,ship,201,734,236,754,0,1,2069,"[201, 734, 236, 754]",0.7503225207328796
309,15_13_23,800,800,ship,156,394,192,419,0,1,2024,"[156, 394, 192, 419]",0.8107292652130127
310,15_13_23,800,800,ship,540,691,566,720,0,1,2025,"[540, 691, 566, 720]",0.5138598084449768
311,15_14_25,800,800,ship,266,18,298,39,0,1,2057,"[266, 18, 298, 39]",0.7673569917678833
312,15_13_6,800,800,ship,643,737,678,754,0,1,2041,"[643, 737, 678, 754]",0.6857030391693115
313,14_9_9,800,800,ship,412,457,429,504,0,1,1982,"[412, 457, 429, 504]",0.7416251301765442
314,14_9_9,800,800,ship,755,501,784,550,0,1,1983,"[755, 501, 784, 550]",0.5398182272911072
315,15_13_28,800,800,ship,230,462,251,479,0,1,2034,"[230, 462, 251, 479]",0.5942280292510986
316,15_13_28,800,800,ship,283,552,301,566,0,1,2036,"[283, 552, 301, 566]",0.7697701454162598
317,15_13_28,800,800,ship,569,637,601,655,0,1,2035,"[569, 637, 601, 655]",0.7702169418334961
318,15_12_13,800,800,ship,595,18,606,29,0,1,1986,"[595, 18, 606, 29]",0.19653700292110443
319,15_11_1,800,800,ship,445,726,478,751,0,1,1984,"[445, 726, 478, 751]",0.7665953636169434
320,14_9_12,800,800,ship,604,147,634,179,0,1,1972,"[604, 147, 634, 179]",0.6968199014663696
321,15_13_14,800,800,ship,546,145,581,167,0,1,2019,"[546, 145, 581, 167]",0.649236261844635
322,15_12_8,800,800,ship,187,752,219,774,0,1,2010,"[187, 752, 219, 774]",0.753030002117157
323,14_8_13,800,800,ship,462,451,473,462,0,1,1951,"[462, 451, 473, 462]",0.7010729312896729
324,14_8_13,800,800,ship,524,367,534,389,0,1,1952,"[524, 367, 534, 389]",0.7018811106681824
325,14_9_15,800,800,ship,86,432,124,452,0,1,1980,"[86, 432, 124, 452]",0.6435268521308899
326,15_12_24,800,800,ship,236,583,260,592,1,0,0,"[236, 583, 260, 592]",0.0
327,15_12_24,800,800,ship,236,562,260,576,1,0,0,"[236, 562, 260, 576]",0.0
328,15_12_24,800,800,ship,262,550,275,571,1,0,0,"[262, 550, 275, 571]",0.0
329,15_12_24,800,800,ship,313,574,329,588,1,1,1996,"[313, 574, 329, 588]",0.4762016236782074
330,15_12_24,800,800,ship,55,725,63,733,1,0,0,"[55, 725, 63, 733]",0.0
331,15_12_24,800,800,ship,75,711,91,721,1,0,0,"[75, 711, 91, 721]",0.0
332,15_12_24,800,800,ship,94,689,109,702,1,0,0,"[94, 689, 109, 702]",0.0
333,15_12_24,800,800,ship,708,537,729,560,1,1,1994,"[708, 537, 729, 560]",0.592707633972168
334,15_12_24,800,800,ship,670,692,716,722,1,1,1992,"[670, 692, 716, 722]",0.6552566289901733
335,15_12_24,800,800,ship,774,634,800,654,1,1,1993,"[774, 634, 800, 654]",0.8290964365005493
336,15_12_24,800,800,ship,113,652,121,658,1,1,2000,"[113, 652, 121, 658]",0.5111247897148132
337,15_12_24,800,800,ship,106,659,113,664,1,1,1999,"[106, 659, 113, 664]",0.44915562868118286
338,15_12_25,800,800,ship,104,569,131,593,1,1,2001,"[104, 569, 131, 593]",0.8465949892997742
339,15_12_25,800,800,ship,134,696,173,725,1,1,2002,"[134, 696, 173, 725]",0.6505712866783142
340,15_12_25,800,800,ship,10,260,21,267,1,0,0,"[10, 260, 21, 267]",0.0
341,15_12_25,800,800,ship,11,266,20,274,1,0,0,"[11, 266, 20, 274]",0.0
342,15_12_25,800,800,ship,9,278,19,288,1,0,0,"[9, 278, 19, 288]",0.0
343,15_14_28,800,800,ship,66,91,87,106,0,1,2062,"[66, 91, 87, 106]",0.7853320240974426
344,15_13_2,800,800,ship,475,78,501,101,0,1,2022,"[475, 78, 501, 101]",0.616232693195343
345,15_12_27,800,800,ship,361,94,368,102,1,0,0,"[361, 94, 368, 102]",0.0
346,15_12_27,800,800,ship,377,95,389,103,1,0,0,"[377, 95, 389, 103]",0.0
347,15_12_27,800,800,ship,729,679,745,694,1,1,2004,"[729, 679, 745, 694]",0.7690557837486267
348,15_12_27,800,800,ship,397,86,411,92,1,0,0,"[397, 86, 411, 92]",0.0
349,15_12_27,800,800,ship,370,49,380,55,1,0,0,"[370, 49, 380, 55]",0.0
350,15_12_27,800,800,ship,394,12,401,21,1,0,0,"[394, 12, 401, 21]",0.0
351,15_12_27,800,800,ship,399,9,406,18,1,0,0,"[399, 9, 406, 18]",0.0
352,15_12_27,800,800,ship,383,19,391,27,1,0,0,"[383, 19, 391, 27]",0.0
353,15_14_19,800,800,ship,217,299,259,337,0,1,2049,"[217, 299, 259, 337]",0.69060879945755
354,15_12_2,800,800,ship,349,672,377,691,0,1,1989,"[349, 672, 377, 691]",0.9069401621818542
355,15_14_20,800,800,ship,501,80,518,91,0,1,2051,"[501, 80, 518, 91]",0.7383643984794617
356,15_12_15,800,800,ship,1,110,16,153,0,1,1988,"[1, 110, 16, 153]",0.774783730506897
357,14_9_8,800,800,ship,325,209,350,251,0,1,1981,"[325, 209, 350, 251]",0.6554533243179321
358,15_14_16,800,800,ship,340,239,373,263,0,1,2048,"[340, 239, 373, 263]",0.66451495885849
359,15_13_11,800,800,ship,317,446,343,459,0,1,2014,"[317, 446, 343, 459]",0.5751984715461731
360,15_13_11,800,800,ship,601,374,628,393,0,1,2013,"[601, 374, 628, 393]",0.817715048789978
361,15_15_17,800,800,ship,202,411,229,463,0,1,2074,"[202, 411, 229, 463]",0.6907995343208313
362,15_14_9,800,800,ship,503,354,562,384,0,1,2067,"[503, 354, 562, 384]",0.8094098567962646
363,15_14_9,800,800,ship,572,189,604,205,0,1,2066,"[572, 189, 604, 205]",0.6905802488327026
364,15_13_5,800,800,ship,534,1,563,17,0,1,2040,"[534, 1, 563, 17]",0.7987944483757019
365,15_15_19,800,800,ship,277,187,299,201,0,1,2076,"[277, 187, 299, 201]",0.8023520708084106
366,15_15_19,800,800,ship,472,197,502,227,0,1,2075,"[472, 197, 502, 227]",0.6353911757469177
367,15_13_15,800,800,ship,187,438,217,460,0,1,2020,"[187, 438, 217, 460]",0.8067735433578491
368,15_15_20,800,800,ship,387,294,423,319,0,1,2077,"[387, 294, 423, 319]",0.6420636177062988
369,15_15_15,800,800,ship,6,560,48,592,0,1,2071,"[6, 560, 48, 592]",0.7448740005493164
370,15_15_15,800,800,ship,444,638,496,666,0,1,2072,"[444, 638, 496, 666]",0.7554230690002441
371,15_15_15,800,800,ship,18,123,30,149,0,1,2073,"[18, 123, 30, 149]",0.6790738105773926
372,15_14_2,800,800,ship,497,41,528,55,0,1,2050,"[497, 41, 528, 55]",0.7783296704292297
373,14_8_9,800,800,ship,38,296,67,340,0,1,1957,"[38, 296, 67, 340]",0.6062746644020081
374,14_8_9,800,800,ship,774,105,793,120,0,1,1958,"[774, 105, 793, 120]",0.5432822108268738
375,14_8_22,800,800,ship,278,729,305,751,0,1,1956,"[278, 729, 305, 751]",0.6970986127853394
376,15_13_29,800,800,ship,169,526,194,545,0,1,2037,"[169, 526, 194, 545]",0.9014662504196167
377,15_14_3,800,800,ship,609,80,633,97,0,1,2063,"[609, 80, 633, 97]",0.6979380249977112
378,15_13_3,800,800,ship,503,122,536,143,0,1,2038,"[503, 122, 536, 143]",0.7089289426803589
379,15_13_20,800,800,ship,322,402,374,429,0,1,2023,"[322, 402, 374, 429]",0.6370232105255127
380,15_14_22,800,800,ship,146,460,165,473,0,1,2054,"[146, 460, 165, 473]",0.7346549034118652
381,15_14_22,800,800,ship,286,712,302,736,0,1,2055,"[286, 712, 302, 736]",0.7396487593650818
382,15_14_22,800,800,ship,334,43,360,62,0,1,2053,"[334, 43, 360, 62]",0.739556074142456
383,14_9_14,800,800,ship,57,519,66,540,0,1,1977,"[57, 519, 66, 540]",0.6514177918434143
384,14_9_14,800,800,ship,187,381,196,392,0,1,1978,"[187, 381, 196, 392]",0.49186310172080994
385,14_9_14,800,800,ship,271,181,291,199,0,1,1976,"[271, 181, 291, 199]",0.6952983140945435
386,14_9_14,800,800,ship,473,445,485,457,0,1,1979,"[473, 445, 485, 457]",0.7262520790100098
387,15_11_19,800,800,ship,733,700,750,736,0,1,1985,"[733, 700, 750, 736]",0.7111178636550903
388,15_14_13,800,800,ship,65,472,115,497,0,1,2046,"[65, 472, 115, 497]",0.7729067802429199
389,15_14_13,800,800,ship,309,1,356,26,0,1,2045,"[309, 1, 356, 26]",0.6621571779251099
390,15_17_27,800,800,ship,673,274,686,286,1,0,0,"[673, 274, 686, 286]",0.0
391,15_16_21,800,800,ship,573,186,580,198,1,0,0,"[573, 186, 580, 198]",0.0
392,15_20_9,800,800,ship,148,393,165,420,0,1,2155,"[148, 393, 165, 420]",0.6443739533424377
393,15_19_1,800,800,ship,600,660,622,683,1,1,2145,"[600, 660, 622, 683]",0.7840862274169922
394,15_19_1,800,800,ship,635,701,663,726,1,0,0,"[635, 701, 663, 726]",0.0
395,15_19_1,800,800,ship,646,751,650,759,1,0,0,"[646, 751, 650, 759]",0.0
396,15_19_1,800,800,ship,620,742,638,757,1,0,0,"[620, 742, 638, 757]",0.0
397,15_19_1,800,800,ship,592,698,605,715,1,0,0,"[592, 698, 605, 715]",0.0
398,15_17_10,800,800,ship,673,204,698,223,0,1,2138,"[673, 204, 698, 223]",0.7494679093360901
399,15_18_1,800,800,ship,456,727,472,759,0,1,2142,"[456, 727, 472, 759]",0.8423784971237183
400,15_16_12,800,800,ship,574,415,595,450,0,1,2120,"[574, 415, 595, 450]",0.8562736511230469
401,15_19_11,800,800,ship,615,331,622,344,0,1,2147,"[615, 331, 622, 344]",0.5130983591079712
402,15_19_11,800,800,ship,437,499,445,522,0,1,2148,"[437, 499, 445, 522]",0.5372316837310791
403,15_19_11,800,800,ship,265,53,276,66,0,0,0,"[265, 53, 276, 66]",0.0
404,15_19_11,800,800,ship,473,764,483,776,0,0,0,"[473, 764, 483, 776]",0.0
405,15_19_16,800,800,ship,579,456,587,467,1,0,0,"[579, 456, 587, 467]",0.0
406,15_19_16,800,800,ship,310,461,323,467,1,0,0,"[310, 461, 323, 467]",0.0
407,15_19_16,800,800,ship,306,468,314,475,1,0,0,"[306, 468, 314, 475]",0.0
408,15_19_17,800,800,ship,159,324,171,331,1,0,0,"[159, 324, 171, 331]",0.0
409,15_19_17,800,800,ship,138,331,153,338,1,0,0,"[138, 331, 153, 338]",0.0
410,15_19_17,800,800,ship,114,339,130,345,1,0,0,"[114, 339, 130, 345]",0.0
411,15_19_17,800,800,ship,96,341,107,348,1,0,0,"[96, 341, 107, 348]",0.0
412,15_16_14,800,800,ship,169,95,189,136,0,1,2121,"[169, 95, 189, 136]",0.8094704747200012
413,15_19_10,800,800,ship,569,493,580,507,0,1,2146,"[569, 493, 580, 507]",0.8046740889549255
414,15_16_10,800,800,ship,315,462,337,483,0,1,2119,"[315, 462, 337, 483]",0.7086915373802185
415,15_17_20,800,800,ship,611,145,631,160,1,1,2139,"[611, 145, 631, 160]",0.7153207063674927
416,15_18_13,800,800,ship,536,729,547,746,0,1,2143,"[536, 729, 547, 746]",0.6176853179931641
417,15_18_7,800,800,ship,268,1,301,21,0,1,2144,"[268, 1, 301, 21]",0.7629233002662659
418,15_19_29,800,800,ship,547,182,560,192,1,0,0,"[547, 182, 560, 192]",0.0
419,15_20_3,800,800,ship,554,268,567,279,1,1,2154,"[554, 268, 567, 279]",0.6683453321456909
420,15_3_18,800,800,ship,185,89,200,107,1,1,2156,"[185, 89, 200, 107]",0.4647634029388428
421,15_20_11,800,800,ship,271,657,281,670,1,1,2152,"[271, 657, 281, 670]",0.7209749221801758
422,15_15_6,800,800,ship,662,469,675,480,0,1,2118,"[662, 469, 675, 480]",0.5459177494049072
423,15_19_13,800,800,ship,773,5,781,16,1,1,2150,"[773, 5, 781, 16]",0.6716110706329346
424,15_16_6,800,800,ship,439,734,481,757,0,1,2137,"[439, 734, 481, 757]",0.6959913969039917
425,15_16_22,800,800,ship,155,32,189,55,1,1,2123,"[155, 32, 189, 55]",0.6268776059150696
426,15_16_22,800,800,ship,209,94,238,106,1,1,2122,"[209, 94, 238, 106]",0.6599921584129333
427,15_16_22,800,800,ship,245,146,270,163,1,1,2127,"[245, 146, 270, 163]",0.7448689937591553
428,15_16_22,800,800,ship,299,185,316,197,1,1,2132,"[299, 185, 316, 197]",0.7425229549407959
429,15_16_22,800,800,ship,359,182,392,200,1,1,2128,"[359, 182, 392, 200]",0.7936022877693176
430,15_16_22,800,800,ship,413,38,442,68,1,1,2124,"[413, 38, 442, 68]",0.8046994805335999
431,15_16_22,800,800,ship,467,146,474,154,1,1,2133,"[467, 146, 474, 154]",0.388450026512146
432,15_16_22,800,800,ship,539,104,557,118,1,1,2126,"[539, 104, 557, 118]",0.6995208859443665
433,15_16_22,800,800,ship,578,81,620,105,1,1,2125,"[578, 81, 620, 105]",0.7328042984008789
434,15_16_22,800,800,ship,614,35,621,41,1,1,2129,"[614, 35, 621, 41]",0.30906474590301514
435,15_16_22,800,800,ship,275,243,288,250,1,1,2135,"[275, 243, 288, 250]",0.15093691647052765
436,15_16_22,800,800,ship,290,244,301,251,1,1,2135,"[290, 244, 301, 251]",0.1277158558368683
437,15_16_22,800,800,ship,284,234,305,242,1,1,2135,"[284, 234, 305, 242]",0.25381386280059814
438,15_16_22,800,800,ship,221,248,227,260,1,0,0,"[221, 248, 227, 260]",0.0
439,15_16_22,800,800,ship,152,158,181,170,1,0,0,"[152, 158, 181, 170]",0.0
440,15_16_22,800,800,ship,490,236,500,242,1,1,2130,"[490, 236, 500, 242]",0.6177863478660583
441,15_16_22,800,800,ship,358,239,364,246,1,0,0,"[358, 239, 364, 246]",0.0
442,15_16_22,800,800,ship,145,143,177,155,1,0,0,"[145, 143, 177, 155]",0.0
443,15_16_22,800,800,ship,177,216,183,225,1,1,2134,"[177, 216, 183, 225]",0.6959720253944397
444,15_16_22,800,800,ship,479,235,486,248,1,0,0,"[479, 235, 486, 248]",0.0
445,15_16_22,800,800,ship,472,234,481,250,1,0,0,"[472, 234, 481, 250]",0.0
446,15_17_4,800,800,ship,61,25,95,50,0,1,2140,"[61, 25, 95, 50]",0.807583749294281
447,15_16_27,800,800,ship,380,597,395,609,1,1,2136,"[380, 597, 395, 609]",0.687507152557373
448,15_17_8,800,800,ship,216,506,239,550,0,1,2141,"[216, 506, 239, 550]",0.8969577550888062
449,15_17_29,800,800,ship,20,644,26,657,1,0,0,"[20, 644, 26, 657]",0.0
450,15_17_29,800,800,ship,25,664,36,676,1,0,0,"[25, 664, 36, 676]",0.0
451,15_19_12,800,800,ship,433,229,447,247,1,1,2149,"[433, 229, 447, 247]",0.7913870215415955
452,15_5_7,800,800,ship,370,51,394,91,0,1,2163,"[370, 51, 394, 91]",0.8083711862564087
453,15_4_1,800,800,ship,432,457,461,486,0,1,2157,"[432, 457, 461, 486]",0.7285719513893127
454,15_5_9,800,800,ship,264,391,282,409,0,1,2164,"[264, 391, 282, 409]",0.789091169834137
455,15_4_13,800,800,ship,124,215,153,244,0,1,2158,"[124, 215, 153, 244]",0.8312166333198547
456,15_4_19,800,800,ship,482,390,491,402,1,0,0,"[482, 390, 491, 402]",0.0
457,15_5_6,800,800,ship,770,55,785,102,0,1,2162,"[770, 55, 785, 102]",0.5424960255622864
458,15_9_9,800,800,ship,584,135,599,149,0,1,2174,"[584, 135, 599, 149]",0.6451323628425598
459,15_9_22,800,800,ship,548,640,561,647,1,0,0,"[548, 640, 561, 647]",0.0
460,15_9_22,800,800,ship,557,638,567,642,1,0,0,"[557, 638, 567, 642]",0.0
461,15_5_4,800,800,ship,499,507,512,529,0,1,2160,"[499, 507, 512, 529]",0.6751933693885803
462,15_5_4,800,800,ship,515,512,531,537,0,1,2159,"[515, 512, 531, 537]",0.7383339405059814
463,15_7_15,800,800,ship,92,747,113,782,0,1,2168,"[92, 747, 113, 782]",0.8099649548530579
464,15_9_12,800,800,ship,378,254,402,270,0,1,2172,"[378, 254, 402, 270]",0.6522245407104492
465,15_6_12,800,800,ship,342,27,376,53,0,1,2166,"[342, 27, 376, 53]",0.6644197106361389
466,15_6_12,800,800,ship,442,523,469,555,0,1,2165,"[442, 523, 469, 555]",0.7163872718811035
467,15_8_30,800,800,ship,539,385,552,393,1,0,0,"[539, 385, 552, 393]",0.0
468,15_8_30,800,800,ship,595,366,599,372,1,0,0,"[595, 366, 599, 372]",0.0
469,15_8_30,800,800,ship,587,365,593,377,1,0,0,"[587, 365, 593, 377]",0.0
470,15_8_9,800,800,ship,415,503,434,522,0,1,2171,"[415, 503, 434, 522]",0.8000792860984802
471,15_9_15,800,800,ship,663,26,693,57,0,1,2173,"[663, 26, 693, 57]",0.7056045532226562
472,12_5_15,800,800,ship,397,566,435,631,0,1,892,"[397, 566, 435, 631]",0.6693887114524841
473,12_20_13,800,800,ship,139,682,181,737,0,1,780,"[139, 682, 181, 737]",0.5345563888549805
474,12_20_13,800,800,ship,510,620,529,644,0,1,781,"[510, 620, 529, 644]",0.7346375584602356
475,12_5_28,800,800,ship,84,151,91,160,0,1,926,"[84, 151, 91, 160]",0.3815287947654724
476,12_5_28,800,800,ship,314,19,326,38,0,1,923,"[314, 19, 326, 38]",0.5897992253303528
477,12_5_28,800,800,ship,434,215,474,238,0,1,913,"[434, 215, 474, 238]",0.8595364093780518
478,12_5_28,800,800,ship,718,268,759,295,0,1,917,"[718, 268, 759, 295]",0.5078322291374207
479,12_5_28,800,800,ship,505,510,543,531,0,1,918,"[505, 510, 543, 531]",0.6906238794326782
480,12_5_28,800,800,ship,312,492,338,509,0,1,919,"[312, 492, 338, 509]",0.5494479537010193
481,12_5_28,800,800,ship,278,496,291,508,0,1,929,"[278, 496, 291, 508]",0.8317241668701172
482,12_5_28,800,800,ship,235,682,274,711,0,1,914,"[235, 682, 274, 711]",0.7800152897834778
483,12_5_28,800,800,ship,288,748,333,774,0,1,912,"[288, 748, 333, 774]",0.5261263251304626
484,12_5_28,800,800,ship,395,706,442,727,0,1,915,"[395, 706, 442, 727]",0.8050568103790283
485,12_5_28,800,800,ship,477,732,518,761,0,1,916,"[477, 732, 518, 761]",0.6296094059944153
486,12_5_28,800,800,ship,609,706,660,733,0,1,920,"[609, 706, 660, 733]",0.7700434923171997
487,12_5_28,800,800,ship,201,560,227,580,0,1,928,"[201, 560, 227, 580]",0.6146103143692017
488,12_5_28,800,800,ship,166,551,176,562,0,1,932,"[166, 551, 176, 562]",0.6598209738731384
489,12_5_28,800,800,ship,63,506,103,532,0,1,922,"[63, 506, 103, 532]",0.5848512649536133
490,12_5_28,800,800,ship,8,485,41,506,0,1,921,"[8, 485, 41, 506]",0.7757707238197327
491,12_5_28,800,800,ship,34,549,51,562,0,1,925,"[34, 549, 51, 562]",0.6223211288452148
492,12_5_28,800,800,ship,138,551,151,568,0,1,924,"[138, 551, 151, 568]",0.6882072687149048
493,12_5_28,800,800,ship,82,570,97,584,0,1,931,"[82, 570, 97, 584]",0.5281550288200378
494,12_5_28,800,800,ship,78,597,100,612,0,1,927,"[78, 597, 100, 612]",0.49834367632865906
495,12_5_28,800,800,ship,118,584,132,596,0,1,930,"[118, 584, 132, 596]",0.5694469809532166
496,12_5_28,800,800,ship,1,611,7,621,0,1,933,"[1, 611, 7, 621]",0.7517659664154053
497,12_6_30,800,800,ship,662,477,678,492,1,1,1059,"[662, 477, 678, 492]",0.6195181012153625
498,12_6_30,800,800,ship,82,599,97,616,1,1,1055,"[82, 599, 97, 616]",0.6000413298606873
499,12_6_30,800,800,ship,208,612,225,630,1,0,0,"[208, 612, 225, 630]",0.0
500,12_6_30,800,800,ship,209,468,226,482,1,0,0,"[209, 468, 226, 482]",0.0
501,12_6_30,800,800,ship,268,516,290,537,1,0,0,"[268, 516, 290, 537]",0.0
502,12_6_30,800,800,ship,251,477,270,496,1,0,0,"[251, 477, 270, 496]",0.0
503,12_6_30,800,800,ship,240,397,259,419,1,0,0,"[240, 397, 259, 419]",0.0
504,12_6_30,800,800,ship,264,444,284,465,1,0,0,"[264, 444, 284, 465]",0.0
505,12_6_30,800,800,ship,291,420,308,441,1,1,1073,"[291, 420, 308, 441]",0.6880519986152649
506,12_6_30,800,800,ship,313,475,335,504,1,1,1071,"[313, 475, 335, 504]",0.5404675006866455
507,12_6_30,800,800,ship,314,546,333,565,1,1,1057,"[314, 546, 333, 565]",0.7551388144493103
508,12_6_30,800,800,ship,121,324,134,340,1,1,1064,"[121, 324, 134, 340]",0.6821858882904053
509,12_6_30,800,800,ship,137,369,152,385,1,0,0,"[137, 369, 152, 385]",0.0
510,12_6_30,800,800,ship,163,400,176,412,1,0,0,"[163, 400, 176, 412]",0.0
511,12_6_30,800,800,ship,175,371,190,383,1,0,0,"[175, 371, 190, 383]",0.0
512,12_6_30,800,800,ship,160,312,178,328,1,1,1070,"[160, 312, 178, 328]",0.7620416283607483
513,12_6_30,800,800,ship,202,318,224,342,1,0,0,"[202, 318, 224, 342]",0.0
514,12_6_30,800,800,ship,222,339,242,362,1,0,0,"[222, 339, 242, 362]",0.0
515,12_6_30,800,800,ship,267,346,290,374,1,0,0,"[267, 346, 290, 374]",0.0
